-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,347,348,344,345,346,347,348,344,345,348,344,345,346,347,347,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,474,474,376,377,378,379,408,409,410,408,409,410,506,411,411,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,343,344,345,408,506,408,409,410,409,410,411,440,438,439,440,441,408,409,347,347,348,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,375,438,438,440,473,440,441,442,441,442,443,440,441,442,376,377,440,441,411,411,380,381,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,406,407,470,470,471,408,506,408,409,473,474,475,472,473,474,439,440,441,408,409,410,411,413,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,437,438,506,443,506,503,440,473,440,441,442,443,440,504,505,506,439,376,377,440,441,442,443,445,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,469,503,506,439,440,441,472,441,472,473,474,475,470,471,408,470,471,408,409,472,473,474,475,477,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,469,472,438,439,440,441,504,473,504,505,506,507,472,503,440,472,503,440,441,442,442,443,443,509,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,469,473,443,376,377,378,472,473,473,408,376,377,378,379,472,378,379,472,471,472,473,474,475,477,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,501,506,443,408,409,410,411,472,473,440,408,409,410,411,504,410,411,504,503,504,505,506,507,509,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,534,443,440,441,442,443,470,439,472,440,441,442,443,409,442,443,409,410,472,472,472,439,445,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,469,472,473,474,475,470,471,504,472,473,474,475,472,474,475,472,473,470,470,470,471,509,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,501,504,505,506,507,474,503,473,504,505,506,507,409,506,507,409,474,474,474,475,503,509,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,533,534,535,506,505,505,504,504,506,506,505,539,539,505,539,539,537,537,540,536,540,541,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,565,691,696,535,536,537,538,535,536,537,538,505,505,564,565,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,566,567,568,568,725,728,725,728,725,728,725,728,725,728,596,598,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,691,696,691,696,691,696,691,696,691,696,691,696,691,696,596,598,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,725,728,725,728,725,728,725,728,725,728,725,728,725,728,596,598,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,601,603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,691,696,691,696,691,696,691,696,691,696,691,696,691,696,596,598,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,162,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,-1,-1,725,728,725,728,725,728,725,728,725,728,725,728,725,728,596,598,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,601,603,-1,-1,-1,-1,-1,196,162,459,170,195,-1,-1,-1,-1,-1,-1,-1,-1,161,162,163,-1,-1,32,34,36,-1,-1,564,565,568,568,568,696,691,696,691,696,691,696,691,696,596,598,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,601,603,-1,-1,-1,-1,-1,161,162,162,459,170,170,170,195,-1,-1,-1,-1,-1,-1,-1,-1,193,34,195,-1,-1,32,66,36,-1,-1,596,598,568,568,568,568,725,728,725,728,725,728,725,728,596,598,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,0,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,193,170,329,329,329,329,33,261,604,604,604,604,604,604,604,604,260,66,261,668,670,260,66,261,670,668,602,598,691,696,691,568,568,696,691,696,691,568,568,568,566,567,-1,-1,-1,-1,-1,-1,-1,-1,-1
668,670,670,669,668,260,513,515,516,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,193,329,329,329,329,329,65,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,725,728,725,728,725,728,725,728,568,568,568,728,691,696,-1,-1,-1,-1,-1,-1,-1,-1,-1
671,671,671,671,671,65,545,-1,548,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,193,170,269,270,270,271,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,691,696,691,696,691,696,691,696,691,696,691,696,725,728,-1,-1,-1,-1,-1,-1,-1,-1,-1
671,671,671,671,671,65,545,-1,548,261,670,670,669,668,670,670,668,669,670,260,35,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,725,728,725,728,725,728,725,728,725,728,725,728,691,696,-1,-1,-1,-1,-1,-1,-1,-1,-1
671,671,671,671,671,65,545,-1,548,67,671,671,671,671,671,671,671,671,671,65,67,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,691,696,691,696,691,696,691,696,691,696,691,696,725,728,-1,-1,-1,-1,-1,-1,-1,-1,-1
671,671,671,671,671,65,545,-1,548,67,671,671,671,671,671,671,671,671,671,65,67,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,725,728,725,728,725,728,725,728,725,728,725,728,564,565,-1,-1,-1,-1,-1,-1,-1,-1,-1
671,671,671,671,671,65,545,-1,548,67,671,671,671,671,671,671,671,671,671,65,67,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,691,696,691,696,601,569,569,569,603,696,691,696,596,598,-1,-1,0,1,2,3,4,-1,-1
671,671,671,671,671,65,545,-1,548,67,671,671,671,671,671,671,671,671,671,65,67,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,725,728,725,728,568,568,568,568,568,728,725,728,596,602,668,670,260,513,515,516,36,-1,-1
671,671,671,671,671,65,545,-1,548,67,671,671,671,671,671,671,671,671,671,65,67,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,691,696,691,696,691,696,691,696,691,696,691,696,596,602,671,671,65,545,-1,548,68,-1,-1
671,671,671,671,671,65,545,-1,548,67,671,671,671,671,671,671,671,671,671,65,67,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,725,728,725,728,725,728,725,728,725,728,725,728,596,602,671,671,65,545,-1,548,261,668,670
671,671,671,671,671,65,545,-1,548,67,671,671,671,671,671,671,671,671,671,65,67,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,691,696,691,696,691,696,691,696,691,696,691,696,596,602,671,671,65,545,-1,548,67,671,671
671,671,671,671,671,65,545,-1,548,67,671,671,671,671,671,671,671,671,671,65,67,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,725,728,725,728,725,728,725,728,725,728,725,728,596,602,671,671,65,545,-1,548,67,671,671
671,671,671,671,671,65,545,-1,548,67,671,671,671,671,671,671,671,671,671,65,67,301,-1,-1,303,517,67,636,636,636,636,636,636,636,636,65,66,67,671,671,65,66,67,671,671,602,598,691,696,691,696,691,696,691,696,691,696,691,696,596,602,671,671,65,545,-1,548,67,671,671
